product_id,warehouse,stock_quantity,reorder_level,stock_status,last_updated
OFF-AR-10000940,Singapore Warehouse,484.0,96.0,In Stock,2026-07-20
OFF-BI-10000563,Singapore Warehouse,426.0,85.0,In Stock,2026-07-20
FUR-SAF-10004426,Rotterdam Warehouse,132.0,26.0,In Stock,20/07/2026
OFF-EAT-10000820,Singapore Warehouse,388.0,77.0,In Stock,2026-07-20
OFF-AP-10001335,Singapore Warehouse,446.0,89.0,In Stock,2026-07-20
TEC-MA-10003337,Chicago Warehouse,148.0,29.0,IN STOCK,2026-07-20
TEC-MA-10002118,Chicago Warehouse,175.0,35.0,In Stock,2026-07-20
FUR-ADV-10002329,Rotterdam Warehouse,71.0,14.0,In Stock,2026-07-20
OFF-HOO-10002715,Singapore Warehouse,348.0,,In Stock,2026-07-20
OFF-BI-10001384,,382.0,76.0,In Stock,2026-07-20
TEC-AC-10004018,Chicago Warehouse,196.0,39.0,IN STOCK,2026-07-20
OFF-BIN-10004569,Singapore Warehouse,314.0,62.0,In Stock,2026-07-20
FUR-CH-10003746,Rotterdam Warehouse,67.0,13.0,In Stock,2026-07-20
OFF-EN-10001533,Singapore Warehouse,320.0,64.0,In Stock,2026-07-20
FUR-TA-10002958,Rotterdam Warehouse,51.0,10.0,In Stock,2026-07-20
OFF-PA-10000100,Singapore Warehouse,499.0,99.0,In Stock,2026-07-20
TEC-CO-10003597,Chicago Warehouse,86.0,17.0,In Stock,2026-07-20
TEC-CO-10001741,Chicago Warehouse,110.0,22.0,In Stock,2026-07-20
OFF-BI-10001679,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
TEC-MA-10001080,Chicago Warehouse,124.0,24.0,In Stock,2026-07-20
OFF-BI-10004334,Singapore Warehouse,367.0,73.0,IN STOCK,2026-07-20
FUR-FU-10002170,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
TEC-CO-10000972,Chicago Warehouse,161.0,32.0,In Stock,2026-07-20
TEC-SHA-10002034,,187.0,37.0,In Stock,2026-07-20
OFF-AP-10003278,Singapore Warehouse,390.0,78.0,In Stock,2026-07-20
FUR-BO-10001831,Rotterdam Warehouse,95.0,19.0,In Stock,2026-07-20
OFF-ST-10003953,Singapore Warehouse,347.0,69.0,In Stock,2026-07-20
OFF-FA-10002992,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
TEC-CO-10003471,Chicago Warehouse,241.0,48.0,In Stock,2026-07-20
OFF-ST-10000288,Singapore Warehouse,480.0,96.0,In Stock,2026-07-20
TEC-PAN-10003688,Chicago Warehouse,243.0,48.0,In Stock,2026-07-20
OFF-ST-10003102,Singapore Warehouse,262.0,52.0,In Stock,2026-07-20
OFF-ST-10000991,Singapore Warehouse,222.0,44.0,In Stock,2026-07-20
OFF-FA-10003218,Singapore Warehouse,,81.0,In Stock,2026-07-20
OFF-SU-10001351,Singapore Warehouse,240.0,48.0,In Stock,2026-07-20
TEC-SHA-10000052,Chicago Warehouse,144.0,28.0,In Stock,2026-07-20
FUR-FU-10001933,Rotterdam Warehouse,104.0,20.0,In Stock,2026-07-20
OFF-IBI-10003422,Singapore Warehouse,306.0,61.0,In Stock,2026-07-20
FUR-CH-10003026,Rotterdam Warehouse,87.0,17.0,In Stock,2026-07-20
FUR-CH-10004910,Rotterdam Warehouse,90.0,18.0,,2026-07-20
FUR-LES-10004098,Rotterdam Warehouse,91.0,18.0,In Stock,2026-07-20
OFF-EN-10002522,Singapore Warehouse,448.0,89.0,In Stock,2026-07-20
FUR-FU-10003052,Rotterdam Warehouse,115.0,23.0,In Stock,2026-07-20
FUR-TA-10003307,Rotterdam Warehouse,136.0,27.0,In Stock,2026-07-20
OFF-PA-10001166,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
FUR-BUS-10002138,Rotterdam Warehouse,133.0,26.0,In Stock,2026-07-20
OFF-FEL-10001405,Singapore Warehouse,426.0,85.0,In Stock,2026-07-20
OFF-ST-10002670,Singapore Warehouse,450.0,90.0,In Stock,2026-07-20
TEC-MA-10001305,Chicago Warehouse,109.0,21.0,In Stock,20/07/2026
OFF-SU-10000375,Singapore Warehouse,417.0,83.0,In Stock,2026-07-20
OFF-BI-10000397,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
OFF-EN-10003845,Singapore Warehouse,484.0,96.0,In Stock,2026-07-20
OFF-BI-10004442,Singapore Warehouse,220.0,44.0,In Stock,2026-07-20
OFF-PA-10003784,Singapore Warehouse,260.0,52.0,In Stock,2026-07-20
OFF-ST-10002619,Singapore Warehouse ,282.0,56.0,In Stock,2026-07-20
TEC-CO-10001725,Chicago Warehouse,169.0,33.0,In Stock,2026-07-20
OFF-AR-10001525,Singapore Warehouse,461.0,92.0,In Stock,2026-07-20
OFF-AP-10003622,Singapore Warehouse,385.0,77.0,In Stock,2026-07-20
TEC-AC-10004171,Chicago Warehouse,102.0,20.0,In Stock,2026-07-20
FUR-HAR-10000334,Rotterdam Warehouse,149.0,29.0,In Stock,2026-07-20
FUR-BO-10000807,Rotterdam Warehouse,95.0,19.0,,2026-07-20
OFF-ST-10004350,Singapore Warehouse,342.0,68.0,In Stock,2026-07-20
TEC-MA-10000858,Chicago Warehouse,222.0,44.0,In Stock,2026-07-20
OFF-BI-10003784,Singapore Warehouse,371.0,74.0,,2026-07-20
OFF-LA-10002876,Singapore Warehouse,306.0,61.0,In Stock,2026-07-20
OFF-EN-10000139,Singapore Warehouse,313.0,62.0,In Stock,2026-07-20
FUR-FU-10004671,Rotterdam Warehouse,143.0,28.0,In Stock,2026-07-20
OFF-BI-10002309,Singapore Warehouse,457.0,91.0,In Stock,2026-07-20
TEC-PH-10000439,Chicago Warehouse,102.0,20.0,In Stock,2026-07-20
FUR-FU-10002168,Rotterdam Warehouse,137.0,27.0,In Stock,2026-07-20
OFF-FA-10002782,Singapore Warehouse,499.0,99.0,In Stock,2026-07-20
OFF-ST-10000676,Singapore Warehouse,497.0,99.0,IN STOCK,2026-07-20
OFF-FA-10004799,Singapore Warehouse,472.0,94.0,In Stock,
OFF-PA-10002394,Singapore Warehouse,224.0,44.0,In Stock,2026-07-20
TEC-AC-10003327,Chicago Warehouse,116.0,23.0,In Stock,2026-07-20
FUR-FU-10000702,Rotterdam Warehouse,125.0,25.0,In Stock,2026-07-20
OFF-BI-10001568,Singapore Warehouse,280.0,56.0,In Stock,2026-07-20
TEC-PH-10001424,Chicago Warehouse,184.0,36.0,In Stock,2026-07-20
FUR-BO-10004219,Rotterdam Warehouse,110.0,22.0,In Stock,2026-07-20
FUR-ELD-10000301,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
OFF-SME-10001718,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
OFF-BRE-10000493,Singapore Warehouse,458.0,91.0,In Stock,2026-07-20
OFF-PA-10000246,Singapore Warehouse,329.0,65.0,IN STOCK,2026-07-20
OFF-AP-10002945,Singapore Warehouse,205.0,41.0,In Stock,20/07/2026
FUR-FU-10003217,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
FUR-FU-10001488,Rotterdam Warehouse,67.0,13.0,In Stock,2026-07-20
OFF-AP-10003524,Singapore Warehouse,223.0,44.0,In Stock,2026-07-20
FUR-BO-10004445,Rotterdam Warehouse,103.0,20.0,In Stock,2026-07-20
OFF-BI-10002977,Singapore Warehouse,,57.0,In Stock,2026-07-20
OFF-AP-10000800,Singapore Warehouse,322.0,64.0,In Stock,2026-07-20
OFF-AR-10000034,Singapore Warehouse,415.0,83.0,In Stock,2026-07-20
OFF-AP-10000692,Singapore Warehouse,228.0,45.0,In Stock,2026-07-20
OFF-LA-10004462,Singapore Warehouse,366.0,73.0,In Stock,2026-07-20
OFF-AP-10003598,Singapore Warehouse,309.0,61.0,In Stock,2026-07-20
OFF-ELI-10003277,Singapore Warehouse,406.0,81.0,In Stock,2026-07-20
OFF-KLE-10002292,Singapore Warehouse,291.0,58.0,In Stock,2026-07-20
OFF-PA-10002585,Singapore Warehouse,431.0,86.0,In Stock,2026-07-20
OFF-BI-10003188,Singapore Warehouse,418.0,83.0,In Stock,2026-07-20
OFF-PA-10000776,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
TEC-BRO-10002345,Chicago Warehouse,187.0,37.0,In Stock,2026-07-20
FUR-CH-10003842,Rotterdam Warehouse,150.0,30.0,In Stock,2026-07-20
OFF-SU-10002032,Singapore Warehouse,238.0,47.0,In Stock,2026-07-20
OFF-EN-10003770,Singapore Warehouse,334.0,66.0,In Stock,20/07/2026
FUR-BUS-10000984,Rotterdam Warehouse,112.0,22.0,In Stock,2026-07-20
FUR-TA-10004748,Rotterdam Warehouse ,84.0,16.0,In Stock,2026-07-20
TEC-AC-10004951,Chicago Warehouse,151.0,30.0,In Stock,2026-07-20
OFF-SU-10004290,Singapore Warehouse,222.0,44.0,In Stock,2026-07-20
OFF-EN-10002119,Singapore Warehouse,369.0,73.0,In Stock,2026-07-20
FUR-CH-10004065,Rotterdam Warehouse,79.0,15.0,IN STOCK,2026-07-20
OFF-PA-10001947,Singapore Warehouse,311.0,62.0,In Stock,2026-07-20
FUR-TA-10003583,Rotterdam Warehouse,51.0,10.0,IN STOCK,2026-07-20
TEC-CO-10003420,Chicago Warehouse,,47.0,In Stock,2026-07-20
OFF-LA-10001444,Singapore Warehouse,332.0,66.0,,2026-07-20
TEC-AC-10004880,Chicago Warehouse,151.0,30.0,In Stock,2026-07-20
OFF-EN-10000383,Singapore Warehouse,459.0,91.0,In Stock,2026-07-20
FUR-CH-10001802,Rotterdam Warehouse,57.0,11.0,In Stock,2026-07-20
OFF-FA-10003015,Singapore Warehouse,269.0,53.0,In Stock,20/07/2026
OFF-AP-10003615,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
OFF-AVE-10001847,Singapore Warehouse,394.0,78.0,In Stock,2026-07-20
FUR-DEF-10000384,Rotterdam Warehouse,106.0,21.0,In Stock,2026-07-20
OFF-AR-10004148,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
TEC-PH-10001921,Chicago Warehouse ,231.0,46.0,In Stock,2026-07-20
FUR-CH-10002498,Rotterdam Warehouse,104.0,20.0,In Stock,2026-07-20
FUR-TA-10000855,Rotterdam Warehouse,120.0,24.0,In Stock,2026-07-20
FUR-ELD-10002511,Rotterdam Warehouse,117.0,23.0,In Stock,2026-07-20
OFF-ST-10004374,Singapore Warehouse,446.0,89.0,In Stock,2026-07-20
TEC-AC-10001075,Chicago Warehouse,97.0,19.0,In Stock,2026-07-20
FUR-HON-10000191,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
TEC-OKI-10001385,Chicago Warehouse,161.0,32.0,In Stock,2026-07-20
OFF-BI-10001765,Singapore Warehouse,210.0,42.0,In Stock,2026-07-20
OFF-ADV-10000331,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
FUR-BO-10004199,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
TEC-PH-10004509,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
OFF-AR-10000347,Singapore Warehouse,489.0,97.0,IN STOCK,2026-07-20
OFF-FA-10004359,Singapore Warehouse,229.0,45.0,In Stock,2026-07-20
OFF-AP-10003588,Singapore Warehouse,231.0,46.0,In Stock,2026-07-20
OFF-BRE-10003295,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
OFF-AP-10001005,Singapore Warehouse,353.0,70.0,In Stock,2026-07-20
OFF-ST-10002530,Singapore Warehouse,382.0,76.0,In Stock,2026-07-20
TEC-AC-10002257,Chicago Warehouse,202.0,40.0,In Stock,2026-07-20
TEC-PH-10004006,Chicago Warehouse,147.0,,In Stock,2026-07-20
TEC-CO-10001472,Chicago Warehouse,213.0,42.0,In Stock,2026-07-20
OFF-EN-10003271,Singapore Warehouse,288.0,57.0,In Stock,2026-07-20
OFF-AR-10002375,Singapore Warehouse ,499.0,99.0,In Stock,2026-07-20
FUR-CH-10003608,Rotterdam Warehouse,53.0,10.0,In Stock,2026-07-20
OFF-HOO-10003653,Singapore Warehouse,243.0,48.0,In Stock,2026-07-20
OFF-FA-10002791,Singapore Warehouse,492.0,98.0,In Stock,2026-07-20
OFF-FA-10004449,Singapore Warehouse,333.0,66.0,In Stock,20/07/2026
OFF-LA-10000692,Singapore Warehouse,262.0,52.0,In Stock,2026-07-20
FUR-TA-10001090,Rotterdam Warehouse,89.0,17.0,In Stock,2026-07-20
OFF-BI-10001744,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
FUR-BO-10001892,Rotterdam Warehouse,145.0,29.0,In Stock,2026-07-20
OFF-SU-10004246,Singapore Warehouse,479.0,95.0,In Stock,2026-07-20
FUR-FU-10003658,Rotterdam Warehouse,138.0,27.0,In Stock,20/07/2026
TEC-MA-10002864,Chicago Warehouse,247.0,49.0,In Stock,2026-07-20
TEC-CO-10001703,Chicago Warehouse,174.0,34.0,In Stock,2026-07-20
OFF-PA-10001289,Singapore Warehouse,433.0,86.0,In Stock,2026-07-20
TEC-PH-10000641,Chicago Warehouse,230.0,46.0,In Stock,2026-07-20
OFF-PA-10000318,Singapore Warehouse ,493.0,98.0,In Stock,2026-07-20
OFF-AR-10001953,Singapore Warehouse,323.0,64.0,In Stock,2026-07-20
FUR-BO-10003887,Rotterdam Warehouse,97.0,19.0,In Stock,2026-07-20
FUR-BO-10001390,Rotterdam Warehouse,79.0,15.0,In Stock,2026-07-20
FUR-FU-10000907,,109.0,21.0,In Stock,2026-07-20
TEC-MA-10003975,Chicago Warehouse,116.0,23.0,In Stock,2026-07-20
OFF-ST-10003293,Singapore Warehouse,284.0,56.0,In Stock,2026-07-20
TEC-CO-10000594,,212.0,42.0,In Stock,2026-07-20
OFF-AR-10004454,Singapore Warehouse,359.0,71.0,In Stock,2026-07-20
TEC-PH-10003770,Chicago Warehouse,237.0,47.0,In Stock,2026-07-20
OFF-BRE-10004073,Singapore Warehouse,243.0,48.0,In Stock,2026-07-20
OFF-HAM-10000983,Singapore Warehouse,355.0,71.0,In Stock,2026-07-20
TEC-AC-10000736,Chicago Warehouse,195.0,39.0,In Stock,2026-07-20
OFF-SU-10000877,Singapore Warehouse,420.0,84.0,In Stock,2026-07-20
OFF-FA-10001052,Singapore Warehouse,465.0,93.0,In Stock,2026-07-20
TEC-AC-10004241,Chicago Warehouse,208.0,41.0,In Stock,2026-07-20
TEC-STA-10001232,Chicago Warehouse,165.0,33.0,In Stock,2026-07-20
FUR-FU-10004952,Rotterdam Warehouse,145.0,29.0,In Stock,2026-07-20
FUR-FU-10004907,Rotterdam Warehouse,132.0,26.0,In Stock,2026-07-20
TEC-PH-10000441,Chicago Warehouse,163.0,32.0,In Stock,2026-07-20
TEC-MA-10001308,Chicago Warehouse,138.0,27.0,In Stock,2026-07-20
TEC-PH-10004880,Chicago Warehouse,142.0,28.0,In Stock,2026-07-20
OFF-LA-10001800,Singapore Warehouse,424.0,84.0,In Stock,2026-07-20
FUR-BO-10003386,Rotterdam Warehouse,,12.0,In Stock,2026-07-20
FUR-BO-10002866,Rotterdam Warehouse,121.0,24.0,In Stock,2026-07-20
FUR-FU-10001254,Rotterdam Warehouse,121.0,24.0,In Stock,2026-07-20
TEC-PH-10001494,Chicago Warehouse,227.0,45.0,In Stock,2026-07-20
FUR-DEF-10001477,Rotterdam Warehouse,,29.0,In Stock,2026-07-20
OFF-BI-10001359,Singapore Warehouse,231.0,46.0,In Stock,
OFF-ELI-10002337,Singapore Warehouse,452.0,90.0,In Stock,2026-07-20
OFF-LA-10001246,Singapore Warehouse,276.0,55.0,In Stock,2026-07-20
OFF-FA-10002017,Singapore Warehouse,303.0,60.0,In Stock,2026-07-20
TEC-AC-10003463,Chicago Warehouse,218.0,43.0,In Stock,
OFF-PA-10002333,Singapore Warehouse,471.0,94.0,In Stock,2026-07-20
OFF-EN-10004846,Singapore Warehouse,396.0,79.0,In Stock,2026-07-20
OFF-LA-10004559,Singapore Warehouse,222.0,44.0,In Stock,2026-07-20
FUR-BO-10003905,Rotterdam Warehouse,139.0,27.0,In Stock,2026-07-20
OFF-AR-10000091,Singapore Warehouse,372.0,74.0,In Stock,2026-07-20
OFF-BI-10003650,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
OFF-LA-10003121,Singapore Warehouse,374.0,74.0,In Stock,2026-07-20
TEC-PH-10004667,Chicago Warehouse,104.0,20.0,In Stock,2026-07-20
TEC-MA-10003223,Chicago Warehouse,160.0,32.0,IN STOCK,2026-07-20
OFF-BIN-10001385,Singapore Warehouse,424.0,84.0,In Stock,2026-07-20
OFF-AP-10001391,Singapore Warehouse,273.0,54.0,In Stock,2026-07-20
OFF-BI-10003985,Singapore Warehouse,421.0,84.0,In Stock,2026-07-20
OFF-LA-10002289,Singapore Warehouse,458.0,91.0,In Stock,2026-07-20
OFF-FA-10003879,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
FUR-CH-10000788,Rotterdam Warehouse,,14.0,In Stock,2026-07-20
FUR-BO-10003174,Rotterdam Warehouse,113.0,22.0,In Stock,2026-07-20
FUR-FU-10004619,Rotterdam Warehouse,132.0,26.0,In Stock,2026-07-20
TEC-MA-10003773,Chicago Warehouse,99.0,19.0,In Stock,2026-07-20
OFF-FA-10003815,Singapore Warehouse,330.0,66.0,In Stock,2026-07-20
TEC-MA-10004249,Chicago Warehouse,210.0,42.0,In Stock,2026-07-20
FUR-CH-10002304,Rotterdam Warehouse,81.0,16.0,IN STOCK,2026-07-20
OFF-NOV-10000512,Singapore Warehouse,323.0,64.0,In Stock,2026-07-20
TEC-MA-10000755,Chicago Warehouse,195.0,39.0,In Stock,2026-07-20
TEC-PH-10001061,Chicago Warehouse,183.0,36.0,In Stock,2026-07-20
OFF-ACM-10003278,Singapore Warehouse,405.0,81.0,In Stock,20/07/2026
TEC-PH-10000358,Chicago Warehouse,186.0,37.0,In Stock,2026-07-20
OFF-EN-10000755,Singapore Warehouse,271.0,54.0,In Stock,2026-07-20
FUR-TA-10002860,Rotterdam Warehouse,66.0,13.0,In Stock,2026-07-20
OFF-ST-10002042,Singapore Warehouse,217.0,43.0,In Stock,2026-07-20
TEC-LOG-10001123,Chicago Warehouse,80.0,16.0,In Stock,2026-07-20
FUR-FU-10000287,Rotterdam Warehouse,52.0,10.0,In Stock,2026-07-20
OFF-EN-10003316,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
OFF-ST-10001824,Singapore Warehouse,287.0,57.0,In Stock,2026-07-20
FUR-CH-10001114,Rotterdam Warehouse,104.0,,In Stock,2026-07-20
OFF-FA-10001800,Singapore Warehouse,483.0,96.0,In Stock,2026-07-20
OFF-ST-10000880,Singapore Warehouse,249.0,49.0,In Stock,2026-07-20
TEC-CAN-10001571,Chicago Warehouse,102.0,20.0,In Stock,2026-07-20
OFF-ST-10002608,Singapore Warehouse,428.0,85.0,In Stock,2026-07-20
OFF-SME-10004247,Singapore Warehouse,448.0,89.0,In Stock,2026-07-20
FUR-CHR-10001570,Rotterdam Warehouse,59.0,11.0,In Stock,2026-07-20
TEC-CO-10000534,Chicago Warehouse,201.0,40.0,,2026-07-20
OFF-SU-10004230,Singapore Warehouse,269.0,53.0,In Stock,2026-07-20
TEC-AC-10001500,Chicago Warehouse,94.0,18.0,In Stock,2026-07-20
TEC-PH-10001360,Chicago Warehouse,105.0,21.0,In Stock,2026-07-20
OFF-PA-10001294,Singapore Warehouse,500.0,100.0,In Stock,2026-07-20
TEC-MA-10001966,Chicago Warehouse,199.0,39.0,IN STOCK,2026-07-20
OFF-PA-10000961,Singapore Warehouse,387.0,77.0,In Stock,2026-07-20
OFF-FA-10001111,Singapore Warehouse,323.0,64.0,In Stock,2026-07-20
TEC-CO-10004343,Chicago Warehouse,145.0,29.0,IN STOCK,2026-07-20
OFF-SU-10003924,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
FUR-TA-10001676,Rotterdam Warehouse,51.0,10.0,In Stock,2026-07-20
OFF-LA-10002225,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
OFF-PA-10000824,Singapore Warehouse,308.0,61.0,In Stock,2026-07-20
OFF-BI-10003951,Singapore Warehouse,200.0,40.0,In Stock,2026-07-20
OFF-SAN-10001295,,383.0,76.0,In Stock,2026-07-20
TEC-CO-10000243,Chicago Warehouse,237.0,47.0,In Stock,2026-07-20
OFF-STA-10004327,Singapore Warehouse,255.0,51.0,In Stock,2026-07-20
OFF-AP-10004293,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
OFF-AR-10000467,Singapore Warehouse,243.0,48.0,In Stock,2026-07-20
TEC-KON-10002482,Chicago Warehouse ,181.0,36.0,In Stock,2026-07-20
TEC-AC-10002017,Chicago Warehouse,105.0,21.0,In Stock,2026-07-20
OFF-BI-10003314,Singapore Warehouse,260.0,52.0,In Stock,2026-07-20
OFF-SU-10001698,Singapore Warehouse,498.0,99.0,In Stock,
TEC-AC-10003217,Chicago Warehouse,154.0,30.0,In Stock,2026-07-20
OFF-ST-10003221,Singapore Warehouse ,274.0,54.0,In Stock,2026-07-20
OFF-BI-10004230,Singapore Warehouse,219.0,43.0,In Stock,2026-07-20
TEC-MA-10003557,Chicago Warehouse,242.0,48.0,IN STOCK,2026-07-20
FUR-TA-10000478,Rotterdam Warehouse,146.0,,In Stock,2026-07-20
OFF-LA-10002964,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
TEC-AC-10002134,Chicago Warehouse,204.0,40.0,In Stock,2026-07-20
OFF-AP-10000326,Singapore Warehouse,497.0,99.0,In Stock,2026-07-20
OFF-AR-10003077,Singapore Warehouse,363.0,72.0,In Stock,2026-07-20
FUR-BO-10002679,Rotterdam Warehouse,91.0,18.0,In Stock,2026-07-20
FUR-NOV-10000283,Rotterdam Warehouse,133.0,26.0,In Stock,2026-07-20
TEC-PH-10001835,Chicago Warehouse,,26.0,In Stock,2026-07-20
OFF-XER-10002256,Singapore Warehouse,340.0,68.0,In Stock,2026-07-20
TEC-AC-10004975,Chicago Warehouse,227.0,45.0,IN STOCK,2026-07-20
OFF-FA-10001724,Singapore Warehouse,373.0,74.0,In Stock,2026-07-20
OFF-LA-10002088,Singapore Warehouse,244.0,48.0,In Stock,2026-07-20
OFF-AR-10004739,Singapore Warehouse,365.0,73.0,In Stock,2026-07-20
TEC-PH-10004184,Chicago Warehouse,227.0,45.0,In Stock,2026-07-20
OFF-AP-10001076,Singapore Warehouse,491.0,98.0,In Stock,2026-07-20
OFF-LA-10004007,Singapore Warehouse,478.0,95.0,In Stock,2026-07-20
OFF-SU-10004802,Singapore Warehouse,344.0,68.0,In Stock,2026-07-20
FUR-DAN-10002846,Rotterdam Warehouse,62.0,12.0,In Stock,2026-07-20
TEC-CO-10002089,Chicago Warehouse,83.0,16.0,In Stock,2026-07-20
FUR-FU-10002486,Rotterdam Warehouse,119.0,23.0,In Stock,2026-07-20
OFF-ST-10001328,Singapore Warehouse,328.0,65.0,In Stock,2026-07-20
OFF-BI-10002225,Singapore Warehouse,387.0,77.0,In Stock,2026-07-20
OFF-BI-10002465,Singapore Warehouse,371.0,74.0,IN STOCK,2026-07-20
TEC-AC-10002629,Chicago Warehouse,127.0,25.0,In Stock,2026-07-20
OFF-FA-10000999,Singapore Warehouse,247.0,49.0,In Stock,2026-07-20
OFF-PA-10004156,Singapore Warehouse,424.0,84.0,In Stock,2026-07-20
OFF-AR-10000124,Singapore Warehouse ,205.0,41.0,In Stock,2026-07-20
TEC-AC-10004848,Chicago Warehouse,,38.0,In Stock,2026-07-20
TEC-AC-10001767,Chicago Warehouse,232.0,46.0,In Stock,
OFF-SAN-10000931,Singapore Warehouse,351.0,70.0,In Stock,2026-07-20
FUR-BO-10001392,Rotterdam Warehouse ,103.0,20.0,In Stock,2026-07-20
OFF-AR-10002486,Singapore Warehouse,298.0,59.0,In Stock,2026-07-20
TEC-MA-10002520,Chicago Warehouse,109.0,21.0,In Stock,2026-07-20
OFF-AR-10002331,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
TEC-MA-10004684,Chicago Warehouse,189.0,37.0,In Stock,2026-07-20
FUR-BO-10001196,Rotterdam Warehouse,84.0,16.0,In Stock,2026-07-20
OFF-PA-10001858,Singapore Warehouse,224.0,44.0,In Stock,2026-07-20
OFF-EN-10002410,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
FUR-TA-10003715,Rotterdam Warehouse,69.0,13.0,In Stock,2026-07-20
TEC-PH-10004700,Chicago Warehouse,128.0,25.0,In Stock,2026-07-20
OFF-PA-10003301,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
OFF-BI-10002718,Singapore Warehouse,382.0,76.0,In Stock,2026-07-20
OFF-AR-10000740,Singapore Warehouse,424.0,84.0,In Stock,2026-07-20
OFF-PA-10001595,Singapore Warehouse,451.0,90.0,In Stock,2026-07-20
OFF-AR-10000319,Singapore Warehouse,243.0,48.0,In Stock,2026-07-20
FUR-BUS-10000332,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
OFF-AR-10004651,Singapore Warehouse,295.0,59.0,In Stock,2026-07-20
OFF-LA-10001701,Singapore Warehouse,288.0,57.0,In Stock,2026-07-20
FUR-CH-10002212,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
OFF-HOO-10004910,Singapore Warehouse,327.0,65.0,In Stock,2026-07-20
FUR-CH-10002412,Rotterdam Warehouse,148.0,29.0,In Stock,2026-07-20
FUR-CH-10002693,Rotterdam Warehouse,133.0,26.0,,2026-07-20
TEC-PH-10002824,Chicago Warehouse,123.0,24.0,In Stock,2026-07-20
OFF-EN-10002600,Singapore Warehouse,389.0,,In Stock,2026-07-20
TEC-ENE-10000995,Chicago Warehouse,119.0,23.0,In Stock,2026-07-20
TEC-CO-10002550,Chicago Warehouse,188.0,37.0,,2026-07-20
TEC-PH-10002310,Chicago Warehouse,120.0,24.0,In Stock,2026-07-20
OFF-LA-10000818,Singapore Warehouse,228.0,45.0,In Stock,2026-07-20
FUR-FU-10001775,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
FUR-FU-10000308,Rotterdam Warehouse,97.0,19.0,In Stock,2026-07-20
TEC-MA-10000110,Chicago Warehouse,214.0,42.0,In Stock,2026-07-20
OFF-SU-10004434,Singapore Warehouse,205.0,41.0,In Stock,2026-07-20
FUR-ADV-10000188,,64.0,12.0,In Stock,2026-07-20
TEC-MA-10001197,Chicago Warehouse,109.0,21.0,In Stock,2026-07-20
TEC-CO-10004535,,154.0,30.0,In Stock,2026-07-20
OFF-AR-10001533,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
OFF-PA-10004947,Singapore Warehouse,406.0,81.0,In Stock,2026-07-20
OFF-LA-10000990,Singapore Warehouse,232.0,46.0,In Stock,2026-07-20
OFF-STI-10000697,Singapore Warehouse,445.0,89.0,In Stock,2026-07-20
OFF-FEL-10001865,Singapore Warehouse,323.0,,In Stock,2026-07-20
OFF-GRE-10000216,Singapore Warehouse,232.0,46.0,In Stock,2026-07-20
OFF-KRA-10002828,Singapore Warehouse,360.0,72.0,In Stock,2026-07-20
OFF-AR-10000465,Singapore Warehouse,269.0,53.0,In Stock,2026-07-20
OFF-BI-10003342,Singapore Warehouse,,72.0,In Stock,2026-07-20
TEC-PH-10002555,Chicago Warehouse,171.0,34.0,In Stock,2026-07-20
FUR-BO-10001342,Rotterdam Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-FIS-10000063,Singapore Warehouse,307.0,61.0,In Stock,2026-07-20
OFF-SU-10002611,Singapore Warehouse,490.0,98.0,In Stock,2026-07-20
FUR-CH-10002626,Rotterdam Warehouse,124.0,24.0,In Stock,2026-07-20
OFF-AR-10003253,Singapore Warehouse,263.0,52.0,In Stock,2026-07-20
OFF-AR-10001955,Singapore Warehouse,314.0,62.0,In Stock,2026-07-20
